,T_source,T_shock,T_start,T_end,cat,T_source*,v_max_omni_body,v_average_omni_body,dst_min_omni_body,bx_average_omni_body,by_average_omni_body,bz_average_omni_body,temperature_omni_body
1369,,2022-07-01 10:00:00,2022-07-01 18:00:00,2022-07-03 00:00:00,3,,356.0,335.3333333333333,-54.0,0.3272727272727272,-5.784848484848485,-3.0545454545454542,23672.969696969696
1370,2022-06-29 02:09:00,2022-07-03 07:01:00,,,2,,374.0,334.5,-1.0,1.1318181818181818,-5.2227272727272736,3.2954545454545463,50181.13636363636
1371,2022-07-05 04:24:00,2022-07-07 06:02:00,2022-07-07 12:00:00,2022-07-08 00:00:00,23,,404.0,385.6,-81.0,6.666666666666666,-4.566666666666666,-11.899999999999999,29992.6
1372,2022-07-03 03:09:00,2022-07-07 09:00:00,2022-07-07 12:00:00,2022-07-08 08:00:00,12,,411.0,392.2173913043478,-81.0,2.634782608695651,-6.569565217391303,-5.382608695652172,59129.95652173913
1373,2022-07-05 04:36:00,2022-07-08 02:00:00,2022-07-08 11:00:00,2022-07-08 19:00:00,13,,417.0,406.09090909090907,-37.0,-7.5,0.06363636363636362,0.13636363636363624,52436.36363636364
1374,,2022-07-09 12:00:00,2022-07-09 14:00:00,2022-07-10 12:00:00,13,,387.0,372.2,-18.0,-3.844,-0.20799999999999982,0.8639999999999999,27480.56
1375,2022-07-08 20:48:00,2022-07-11 09:22:00,2022-07-11 07:00:00,2022-07-12 00:00:00,23,,360.0,346.65,-17.0,-4.41,6.815,-1.975,49976.55
1376,2022-07-15 15:48:00,2022-07-18 21:19:00,2022-07-19 05:00:00,2022-07-20 11:00:00,123,,484.0,438.1818181818182,-62.0,2.7090909090909085,1.9696969696969697,-3.775757575757575,28038.21212121212
1377,2022-07-21 01:36:00,2022-07-23 02:28:00,,,2,"2022-07-21T01:48:00, 2022-07-18T17:24:00",649.0,565.5909090909091,-23.0,2.9818181818181815,-4.431818181818181,-0.8681818181818183,275038.36363636365
1378,2022-08-13 18:48:00,2022-08-17 02:16:00,,,2,2022-08-14T12:48:00,524.0,468.3636363636364,-50.0,4.4772727272727275,-4.818181818181819,0.6863636363636358,160927.13636363635
1379,2022-08-16 15:24:00,2022-08-19 17:31:00,2022-08-20 08:00:00,2022-08-20 18:00:00,12,,601.0,512.9230769230769,-25.0,3.207692307692308,-1.815384615384615,1.4461538461538461,129173.76923076923
1380,2022-08-18 11:00:00,2022-08-20 17:24:00,2022-08-20 20:00:00,2022-08-21 09:00:00,23,,586.0,549.4375,-38.0,3.9374999999999996,-4.38125,-1.64375,109746.75
1381,,,2022-08-24 03:00:00,2022-08-25 06:00:00,3,,438.0,387.1666666666667,-10.0,1.8066666666666664,-4.180000000000001,0.2766666666666666,22716.033333333333
1382,2022-08-27 02:23:00,2022-08-29 02:57:00,,,2,,530.0,475.6818181818182,-13.0,2.6681818181818184,-2.995454545454545,1.0727272727272725,187962.77272727274
1383,,2022-08-30 19:25:00,2022-08-30 22:00:00,2022-08-31 20:00:00,13,,601.0,529.88,-8.0,5.839999999999999,-2.408,0.12399999999999992,101677.24
1384,,2022-09-02 21:00:00,2022-09-02 22:00:00,2022-09-03 01:00:00,3,,451.0,433.5,-2.0,-5.266666666666667,3.2000000000000006,-2.8833333333333333,48203.5
1385,2022-09-07 22:36:00,2022-09-12 07:00:00,2022-09-12 07:00:00,2022-09-12 21:00:00,13,,403.0,378.52941176470586,-18.0,-0.25294117647058817,3.8705882352941177,1.488235294117647,20379.70588235294
1386,2022-09-09 07:24:00,2022-09-14 06:23:00,2022-09-14 07:00:00,2022-09-15 06:00:00,23,,342.0,315.15384615384613,-22.0,-2.6807692307692315,4.950000000000001,3.592307692307692,26573.76923076923
1387,2022-09-28 04:48:00,2022-10-01 15:05:00,,,2,2022-09-28T05:24:00,463.0,436.45454545454544,-12.0,-5.940909090909089,2.440909090909091,1.7227272727272727,161695.22727272726
1388,2022-10-01 13:09:00,2022-10-04 07:05:00,,,2,,600.0,548.2727272727273,-32.0,-2.8954545454545455,1.6227272727272728,1.113636363636364,155519.5909090909
1389,,,2022-10-11 19:00:00,2022-10-12 13:00:00,3,,436.0,382.85714285714283,-10.0,1.0285714285714287,0.28571428571428586,-0.9857142857142857,22451.47619047619
1390,,2022-10-21 10:00:00,2022-10-21 10:00:00,2022-10-22 18:00:00,1,,374.0,358.8857142857143,-76.0,-0.12285714285714283,5.12,0.11428571428571446,40616.22857142857
1391,,2022-11-02 14:00:00,2022-11-03 03:00:00,2022-11-03 11:00:00,3,,480.0,466.27272727272725,-54.0,-5.045454545454546,6.454545454545454,-1.3,130157.36363636363
1392,,2022-11-06 20:00:00,2022-11-07 03:00:00,2022-11-07 19:00:00,13,,406.0,392.1578947368421,-92.0,2.236842105263158,6.747368421052631,0.9526315789473683,27235.42105263158
1393,,2022-11-12 12:00:00,2022-11-12 12:00:00,2022-11-13 12:00:00,1,,481.0,456.0740740740741,-11.0,5.0555555555555545,-1.7259259259259252,1.3925925925925926,38813.851851851854
1394,,2022-11-11 02:00:00,2022-11-12 14:00:00,2022-11-13 17:00:00,3,,481.0,453.8,-9.0,4.973333333333333,-1.6033333333333328,1.0566666666666669,36931.73333333333
1395,2022-11-13 11:36:00,2022-11-17 02:58:00,,,2,,376.0,336.90909090909093,3.0,3.1772727272727277,-3.95,1.15,39766.045454545456
1396,2022-11-14 03:24:00,2022-11-18 15:49:00,,,2,,374.0,346.40909090909093,-6.0,3.186363636363636,-4.740909090909092,-0.409090909090909,96208.13636363637
1397,2022-11-19 09:48:00,2022-11-22 06:22:00,,,2,,372.0,351.0,1.0,2.6545454545454548,-1.7181818181818185,0.5909090909090909,47736.5
1398,2022-12-01 07:48:00,2022-12-04 12:09:00,,,2,,518.0,495.6363636363636,-44.0,,,,90915.90909090909
1399,,,2022-12-19 06:00:00,2022-12-19 22:00:00,3,,345.0,331.05263157894734,-38.0,,,,22789.42105263158
1400,2022-12-30 16:53:00,2023-01-03 21:00:00,2023-01-04 02:00:00,2023-01-05 22:00:00,123,,433.0,384.468085106383,-61.0,0.8914893617021273,-1.9765957446808515,4.206382978723403,41866.12765957447
1401,2023-01-12 02:36:00,2023-01-14 21:50:00,,,2,,486.0,442.6818181818182,-57.0,2.145454545454546,-5.945454545454546,-5.6454545454545455,124302.90909090909
1402,2023-01-14 21:36:00,2023-01-17 21:10:00,2023-01-17 21:00:00,2023-01-18 04:00:00,23,2023-01-15T03:48:00,445.0,422.5,-31.0,-0.7500000000000001,7.860000000000001,-4.7299999999999995,61499.9
1403,2023-01-20 16:12:00,2023-01-23 02:59:00,,,2,,516.0,449.40909090909093,-27.0,-1.2090909090909092,2.0772727272727276,1.0454545454545459,180436.31818181818
1404,,,2023-02-01 01:00:00,2023-02-01 16:00:00,3,,430.0,376.55555555555554,-19.0,2.05,-2.3833333333333333,-0.1333333333333333,17416.61111111111
1405,2023-02-11 11:12:00,2023-02-13 17:02:00,,,2,,395.0,367.22727272727275,-5.0,-4.886363636363637,1.6000000000000005,-1.513636363636364,49166.22727272727
1406,2023-02-17 20:23:00,2023-02-20 09:52:00,,,2,,459.0,408.04545454545456,-9.0,-4.022727272727273,5.04090909090909,-0.5318181818181819,151155.18181818182
1407,2023-02-21 02:48:00,2023-02-24 12:08:00,,,2,,496.0,461.5,-10.0,0.3111111111111111,2.255555555555555,2.144444444444444,49692.21428571428
1408,2023-02-24 20:36:00,2023-02-26 18:43:00,2023-02-27 17:00:00,2023-02-28 17:00:00,23,,801.0,682.074074074074,-111.0,6.8888888888888875,0.237037037037037,-1.0999999999999999,128234.77777777778
1409,2023-02-25 19:38:00,2023-02-27 10:00:00,2023-02-27 20:00:00,2023-02-28 17:00:00,12,,781.0,667.9166666666666,-111.0,7.866666666666666,0.9041666666666667,-0.8416666666666669,113251.625
1410,,2023-03-01 00:00:00,2023-03-01 09:00:00,2023-03-01 21:00:00,13,,637.0,591.8666666666667,-24.0,-3.8466666666666662,-0.36666666666666664,2.4266666666666667,53593.53333333333
1411,,2023-03-02 09:00:00,2023-03-02 09:00:00,2023-03-02 22:00:00,1,,510.0,491.875,-39.0,1.8937500000000003,-4.025,0.6187499999999999,65298.3125
1412,,2023-03-12 06:00:00,2023-03-12 09:00:00,2023-03-14 02:00:00,13,,387.0,352.70454545454544,-2.0,2.4636363636363643,-0.31590909090909053,1.6886363636363633,20135.06818181818
1413,2023-03-10 17:24:00,2023-03-14 03:58:00,,,2,,425.0,397.90909090909093,-28.0,-3.2681818181818176,0.7136363636363637,-2.0090909090909093,135501.86363636365
1414,2023-03-12 19:12:00,2023-03-15 04:27:00,2023-03-15 21:00:00,2023-03-17 07:00:00,12,2023-03-12T19:24:00,559.0,482.2432432432432,-39.0,-1.4324324324324325,0.1216216216216215,1.854054054054054,65813.78378378379
1415,2023-03-17 10:58:00,2023-03-20 22:37:00,,,2,,505.0,425.04545454545456,-2.0,-5.171428571428571,5.928571428571429,0.09285714285714282,107038.04545454546
1416,2023-03-20 02:41:00,2023-03-23 05:00:00,2023-03-23 14:00:00,2023-03-24 07:00:00,123,2023-03-20T14:42:00,497.0,458.95,-163.0,-6.68,-0.975,-9.735,35385.0
1417,,2023-03-24 06:00:00,2023-03-24 07:00:00,2023-03-24 14:00:00,3,,438.0,417.3,-143.0,-7.4,-7.100000000000001,-1.2900000000000003,88049.6
1418,,2023-04-18 14:02:00,2023-04-19 08:00:00,2023-04-21 02:00:00,13,,530.0,425.06666666666666,-36.0,3.3244444444444445,1.7777777777777775,3.031111111111111,17611.155555555557
1419,2023-04-15 12:36:00,2023-04-19 09:22:00,,,2,,506.0,450.72727272727275,-36.0,3.7363636363636363,4.613636363636363,-0.2318181818181822,16521.909090909092
1420,2023-04-21 18:12:00,2023-04-23 17:38:00,2023-04-24 01:00:00,2023-04-25 19:00:00,123,,641.0,531.5777777777778,-213.0,0.7444444444444445,-6.397777777777779,1.4488888888888893,81289.6
1421,2023-04-30 01:24:00,2023-05-03 09:12:00,,,2,,464.0,440.22727272727275,-10.0,3.409090909090909,-2.5954545454545457,0.25909090909090904,47169.5
1422,2023-05-04 09:09:00,2023-05-07 13:20:00,,,2,2023-05-05T08:12:00,502.0,462.95454545454544,-21.0,-0.8954545454545454,4.5636363636363635,1.7409090909090907,126275.27272727272
1423,2023-05-07 23:12:00,2023-05-09 22:50:00,2023-05-10 12:00:00,2023-05-12 06:00:00,123,,668.0,557.7777777777778,-19.0,-4.693333333333333,-1.1222222222222216,0.3511111111111109,58353.57777777778
1424,2023-05-09 19:00:00,2023-05-12 06:33:00,2023-05-12 12:00:00,2023-05-13 21:00:00,123,,560.0,483.5,-22.0,0.188888888888889,-1.2361111111111112,2.7694444444444444,69753.13888888889
1425,,2023-05-20 10:00:00,2023-05-20 10:00:00,2023-05-21 16:00:00,1,,586.0,506.45454545454544,-57.0,3.312121212121212,-2.4393939393939394,0.00303030303030307,210979.9090909091
1426,,,2023-05-21 12:00:00,2023-05-21 16:00:00,3,,512.0,473.42857142857144,-19.0,0.8857142857142858,-3.2285714285714286,-2.371428571428571,87668.14285714286
1427,2023-05-30 17:12:00,2023-06-03 21:05:00,,,2,,346.0,334.3181818181818,-5.0,-1.9000000000000001,-2.190909090909091,2.313636363636363,40826.90909090909
1428,2023-06-04 10:24:00,2023-06-07 22:25:00,,,2,,365.0,333.72727272727275,-9.0,-2.927272727272727,3.8090909090909078,-0.8636363636363636,42626.954545454544
1429,2023-06-26 12:12:00,2023-06-29 08:20:00,,,2,,499.0,476.8181818181818,-44.0,1.5954545454545461,-3.1545454545454548,-2.8318181818181816,106332.13636363637
1430,2023-06-27 20:36:00,2023-06-30 11:20:00,2023-06-30 15:00:00,2023-06-30 23:00:00,23,,577.0,513.3636363636364,-27.0,-5.209090909090909,3.427272727272727,1.6909090909090907,131332.45454545456
1431,,,2023-07-01 04:00:00,2023-07-01 14:00:00,3,,482.0,459.61538461538464,-11.0,-5.5307692307692315,1.0307692307692307,1.0461538461538462,80330.23076923077
1432,2023-07-04 04:12:00,2023-07-07 12:00:00,2023-07-07 12:00:00,2023-07-08 15:00:00,1,,496.0,452.53333333333336,-35.0,-0.5766666666666667,1.7966666666666666,-0.8800000000000001,38782.833333333336
1433,2023-07-10 04:00:00,2023-07-13 15:49:00,,,2,,364.0,337.8181818181818,-43.0,-2.2187499999999996,4.11875,0.10000000000000026,64175.045454545456
1434,2023-07-10 04:00:00,2023-07-14 16:11:00,2023-07-14 20:00:00,2023-07-15 10:00:00,12,,421.0,379.88235294117646,-34.0,,,,143090.29411764705
1435,2023-07-14 19:03:00,2023-07-16 19:22:00,2023-07-17 20:00:00,2023-07-19 04:00:00,123,,581.0,496.0571428571429,-48.0,,,,182577.0
1436,2023-07-17 23:36:00,2023-07-20 16:07:00,,,2,,423.0,393.1363636363636,-2.0,,,,220073.81818181818
1437,2023-07-18 20:12:00,2023-07-21 19:25:00,,,2,,419.0,401.09090909090907,-34.0,,,,107953.86363636363
1438,2023-07-23 15:06:00,2023-07-25 22:33:00,2023-07-26 17:00:00,2023-07-28 11:00:00,123,,574.0,456.390243902439,-40.0,-5.634146341463416,-0.9121951219512193,0.8682926829268293,12567.268292682927
1439,2023-07-28 22:36:00,2023-08-01 10:08:00,2023-08-02 02:00:00,2023-08-02 17:00:00,23,,400.0,388.72222222222223,-45.0,2.583333333333333,-2.8888888888888875,-3.822222222222222,34133.61111111111
1440,2023-07-31 23:12:00,2023-08-04 06:52:00,2023-08-03 10:00:00,2023-08-04 04:00:00,23,2023-07-31T23:36:00,369.0,343.5238095238095,-13.0,-7.023809523809524,0.10952380952380943,0.7333333333333334,21435.714285714286
1441,2023-08-02 09:12:00,2023-08-05 02:55:00,2023-08-05 18:00:00,2023-08-06 14:00:00,12,,381.0,343.9130434782609,-63.0,-4.682608695652174,-0.11739130434782609,3.5869565217391317,87263.56521739131
1442,2023-08-04 04:49:00,2023-08-07 01:15:00,,,2,2023-08-04T04:17:00,620.0,417.8181818181818,-40.0,-3.8863636363636362,0.6181818181818184,-0.018181818181818278,193970.86363636365
1443,2023-08-05 07:12:00,2023-08-07 11:07:00,,,2,,620.0,471.6818181818182,-31.0,-2.3,0.6590909090909091,-0.8045454545454547,286603.8181818182
1444,2023-08-30 22:00:00,2023-09-02 04:34:00,2023-09-02 20:00:00,2023-09-04 00:00:00,1,,566.0,485.741935483871,-49.0,-0.8516129032258065,-3.093548387096774,-3.141935483870968,36203.12903225807
1445,2023-09-01 23:12:00,2023-09-05 14:38:00,,,2,,435.0,405.22727272727275,-12.0,-0.5863636363636363,0.5454545454545454,0.19999999999999998,88783.13636363637
1446,2023-09-11 15:36:00,2023-09-14 13:22:00,,,2,,513.0,468.45454545454544,-35.0,3.3090909090909095,-4.704545454545454,0.6227272727272726,89685.13636363637
1447,2023-09-14 07:24:00,2023-09-17 02:34:00,2023-09-18 02:00:00,2023-09-19 00:00:00,12,,621.0,494.4583333333333,-73.0,-1.9333333333333336,-8.416666666666666,-5.3999999999999995,153549.5
1448,,2023-09-17 23:00:00,2023-09-18 02:00:00,2023-09-18 12:00:00,3,,483.0,432.1666666666667,-23.0,0.3333333333333333,-6.933333333333334,-5.1416666666666675,22599.083333333332
1449,2023-09-16 09:12:00,2023-09-18 13:31:00,2023-09-19 08:00:00,2023-09-21 10:00:00,123,,634.0,559.3333333333334,-70.0,-1.2424242424242424,4.62121212121212,0.9393939393939396,58511.57575757576
1450,2023-09-22 02:24:00,2023-09-24 20:43:00,2023-09-25 09:00:00,2023-09-26 11:00:00,123,2023-09-22T07:36:00,483.0,442.6551724137931,-58.0,-4.56206896551724,10.775862068965518,8.427586206896551,52289.96551724138
1451,,2023-09-28 21:31:00,2023-09-29 10:00:00,2023-09-30 23:00:00,1,,462.0,423.25,-47.0,-2.7524999999999995,1.7274999999999998,-0.2949999999999996,24622.8
1452,2023-10-02 18:24:00,2023-10-05 22:25:00,2023-10-06 16:00:00,2023-10-07 18:00:00,123,,404.0,367.8965517241379,-18.0,-0.796551724137931,2.4103448275862065,3.5000000000000004,20483.206896551725
1453,2023-10-16 12:09:00,2023-10-20 07:30:00,2023-10-20 08:00:00,2023-10-21 00:00:00,23,,373.0,354.89473684210526,-53.0,-0.8315789473684211,6.3578947368421055,-0.18947368421052593,23362.315789473683
1454,2023-10-31 22:12:00,2023-11-04 15:45:00,,,2,,412.0,337.0,-83.0,-0.5636363636363635,-5.70909090909091,-2.7954545454545454,64578.454545454544
1455,2023-11-02 03:36:00,2023-11-05 08:10:00,,,2,,505.0,449.54545454545456,-163.0,4.8090909090909095,-5.7,-5.699999999999999,160003.04545454544
1456,2023-11-03 05:48:00,2023-11-05 11:45:00,,,2,,568.0,476.1363636363636,-163.0,2.2590909090909093,-5.586363636363637,-4.4772727272727275,154643.63636363635
1457,2023-11-09 11:48:00,2023-11-12 06:13:00,2023-11-12 12:00:00,2023-11-13 17:00:00,12,,541.0,457.03125,-38.0,-1.3687499999999997,0.8125,3.5375000000000014,46178.9375
1458,2023-11-16 03:48:00,2023-11-20 09:49:00,,,2,,328.0,305.3636363636364,8.0,0.7999999999999999,0.8727272727272729,1.768181818181818,55173.27272727273
1459,2023-11-22 21:36:00,2023-11-25 07:59:00,,,2,,597.0,557.1818181818181,-90.0,-4.5636363636363635,3.3909090909090907,-2.745454545454545,210548.68181818182
1460,2023-11-28 20:12:00,2023-12-01 09:26:00,2023-12-01 20:00:00,2023-12-03 00:00:00,12,2023-11-28T20:48:00,521.0,463.51612903225805,-100.0,0.5870967741935483,-8.441935483870969,4.300000000000001,88830.93548387097
1461,2023-11-27 20:12:00,2023-11-30 23:29:00,2023-12-01 21:00:00,2023-12-03 15:00:00,23,2023-11-27T23:48:00,521.0,443.6666666666667,-100.0,0.7733333333333331,-5.9688888888888885,3.604444444444445,69820.2
1462,2023-12-01 22:24:00,2023-12-04 04:30:00,,,2,,579.0,545.3636363636364,-31.0,6.654545454545453,-3.722727272727273,1.968181818181818,189475.36363636365
1463,2023-12-12 00:00:00,2023-12-15 11:48:00,2023-12-15 22:00:00,2023-12-16 12:00:00,123,2023-12-12T00:00:00,520.0,487.8235294117647,-32.0,-4.811764705882353,2.747058823529412,-0.25294117647058817,49650.529411764706
1464,2023-12-14 08:36:00,2023-12-17 07:39:00,2023-12-17 22:00:00,2023-12-18 15:00:00,123,,494.0,473.15,-69.0,0.6350000000000002,5.3100000000000005,3.295000000000001,44834.5
1465,2023-12-16 01:48:00,2023-12-20 00:26:00,,,2,,566.0,505.77272727272725,-33.0,-1.6590909090909092,1.9727272727272729,-1.781818181818182,146061.0909090909
1466,2023-12-24 13:25:00,2023-12-27 08:26:00,,,2,2023-12-24T16:12:00,451.0,419.04545454545456,3.0,-2.609090909090909,3.25,1.4909090909090907,88250.54545454546
1467,2023-12-25 09:38:00,2023-12-29 11:34:00,,,2,,401.0,367.6818181818182,9.0,2.463636363636364,-2.022727272727273,3.0181818181818176,39804.818181818184
1468,2023-12-31 10:00:00,2024-01-03 04:50:00,,,2,,483.0,437.1818181818182,-22.0,3.7954545454545454,-3.0863636363636364,0.9545454545454546,146629.45454545456
1469,2023-12-31 09:48:00,2024-01-03 15:10:00,2024-01-03 21:00:00,2024-01-04 10:00:00,12,,483.0,445.75,-22.0,2.6500000000000004,-4.893750000000001,2.04375,87657.25
1470,2024-01-21 00:36:00,2024-01-22 16:01:00,,,2,2024-01-20T09:24:00,462.0,427.54545454545456,-11.0,-3.740909090909092,3.818181818181819,-0.11363636363636355,131374.72727272726
1471,,2024-01-23 23:00:00,2024-01-23 23:00:00,2024-01-25 06:00:00,1,,464.0,429.38235294117646,-15.0,2.888235294117646,-1.4794117647058822,-0.19411764705882348,36374.294117647056
1472,2024-01-22 10:48:00,2024-01-25 05:35:00,,,2,,425.0,398.1818181818182,-4.0,3.4681818181818187,-3.55,1.1954545454545455,66295.86363636363
1473,2024-01-22 10:48:00,2024-01-26 20:00:00,2024-01-26 23:00:00,2024-01-28 16:00:00,1,,449.0,375.8181818181818,-10.0,0.7477272727272729,2.4090909090909087,0.9022727272727272,27732.75
1474,2024-01-23 17:36:00,2024-01-28 03:42:00,,,2,2024-01-24T01:36:00,462.0,383.1818181818182,-10.0,1.1363636363636367,-0.4590909090909088,0.7681818181818183,75309.04545454546
1475,2024-01-29 04:38:00,2024-02-01 05:18:00,,,2,,438.0,386.6818181818182,-9.0,1.2363636363636363,-2.9681818181818183,-0.3772727272727272,72106.36363636363
1476,2024-02-01 08:00:00,2024-02-04 02:35:00,,,2,,401.0,356.3636363636364,-3.0,-2.622727272727273,2.7454545454545456,0.6045454545454546,77611.90909090909
1477,2024-02-06 02:53:00,2024-02-09 21:40:00,,,2,,418.0,389.1818181818182,5.0,1.4181818181818182,0.11363636363636352,1.5227272727272734,63403.545454545456
1478,2024-02-06 13:48:00,2024-02-10 08:24:00,,,2,,541.0,378.72727272727275,-3.0,1.9409090909090907,-2.0,0.16818181818181824,351201.8181818182
1479,2024-02-09 00:12:00,2024-02-13 01:38:00,,,2,"2024-02-10T07:00:00, 2024-02-10T23:36:00",461.0,424.59090909090907,-18.0,-0.19090909090909094,-1.386363636363637,-2.0090909090909093,77458.77272727272
1480,2024-02-21 18:36:00,2024-02-24 16:16:00,2024-02-25 08:00:00,2024-02-26 09:00:00,23,,413.0,384.85714285714283,-27.0,4.878571428571428,-4.8,2.5142857142857133,45542.71428571428
1481,2024-02-28 17:48:00,2024-03-03 08:47:00,2024-03-04 08:00:00,2024-03-05 00:00:00,23,2024-02-28T23:12:00,407.0,365.63157894736844,-56.0,-1.7736842105263155,9.547368421052632,-1.6947368421052629,123294.73684210527
1482,2024-03-17 02:48:00,2024-03-21 02:50:00,2024-03-21 15:00:00,2024-03-23 00:00:00,123,2024-03-17T03:12:00,376.0,353.8888888888889,-74.0,-2.583333333333334,-4.658333333333334,3.288888888888889,25764.277777777777
1483,2024-03-23 01:25:00,2024-03-24 14:34:00,2024-03-24 18:00:00,2024-03-26 10:00:00,12,2024-03-23T01:48:00,852.0,704.5813953488372,-128.0,-3.406976744186046,4.0372093023255795,5.5558139534883715,78296.62790697675
1484,,2024-03-23 01:00:00,2024-03-24 19:00:00,2024-03-25 10:00:00,3,,852.0,776.1111111111111,-128.0,-3.861111111111111,8.677777777777779,11.249999999999998,92084.16666666667
1485,2024-04-11 07:00:00,2024-04-15 17:27:00,,,2,,391.0,363.45454545454544,-55.0,-0.4909090909090908,-3.8863636363636376,-3.2590909090909084,56765.545454545456
1486,2024-04-12 02:00:00,2024-04-16 09:20:00,,,2,,391.0,370.09090909090907,-65.0,-2.4500000000000006,1.7954545454545454,-3.9681818181818174,41694.72727272727
1487,2024-04-14 11:12:00,2024-04-17 08:55:00,,,2,,423.0,366.3636363636364,-41.0,1.159090909090909,0.6818181818181819,1.218181818181818,51347.09090909091
1488,2024-04-15 06:48:00,2024-04-19 04:53:00,,,2,,491.0,417.09090909090907,-117.0,2.7272727272727275,-3.3954545454545455,-4.604545454545454,122165.31818181818
1489,2024-04-23 09:12:00,2024-04-26 00:17:00,,,2,,347.0,330.3636363636364,-51.0,2.4363636363636365,-0.20909090909090883,-5.818181818181818,36292.681818181816
1490,,2024-04-30 12:22:00,2024-05-01 00:00:00,2024-05-02 00:00:00,13,,411.0,372.037037037037,-33.0,0.8296296296296297,5.32962962962963,4.903703703703705,30338.14814814815
1491,,2024-05-02 07:00:00,2024-05-02 22:00:00,2024-05-04 17:00:00,3,,436.0,383.1111111111111,-77.0,-2.2703703703703706,-2.1481481481481484,1.4296296296296294,22892.074074074073
1492,,2024-05-02 14:07:00,2024-05-03 02:00:00,2024-05-05 04:00:00,1,,411.0,371.7567567567568,-62.0,-2.5837837837837845,-1.8432432432432433,0.5432432432432431,23486.324324324323
1493,2024-05-03 02:48:00,2024-05-05 11:30:00,,,2,,426.0,353.54545454545456,-50.0,-1.6909090909090907,5.086363636363637,-0.15909090909090917,65207.5
1494,2024-05-07 03:12:00,2024-05-10 17:05:00,2024-05-10 20:00:00,2024-05-12 15:00:00,12,"2024-05-08T19:12:00, 2024-05-07T05:24:00, 2024-05-07T03:12:00, 2024-05-08T05:36:00",1006.0,812.3913043478261,-412.0,-6.021739130434782,-0.19347826086956516,-7.432608695652173,303432.3043478261
1495,2024-05-08 22:24:00,2024-05-11 09:30:00,,,2,2024-05-09T09:24:00,1006.0,852.7272727272727,-326.0,-2.259090909090909,2.3090909090909086,-5.863636363636362,221766.04545454544
1496,2024-05-09 18:23:00,2024-05-11 20:30:00,,,2,,1006.0,890.7727272727273,-197.0,-3.227272727272727,1.55,1.4090909090909092,362387.86363636365
1497,2024-05-10 07:12:00,2024-05-12 09:17:00,2024-05-12 21:00:00,2024-05-14 06:00:00,123,,863.0,671.2222222222222,-102.0,-0.3055555555555555,2.363888888888889,1.1305555555555558,68946.77777777778
1498,2024-05-13 09:12:00,2024-05-15 18:13:00,,,2,,491.0,441.3181818181818,-90.0,-2.9181818181818175,1.9363636363636365,-0.831818181818182,100473.13636363637
1499,2024-05-14 10:09:00,2024-05-17 13:29:00,2024-05-18 00:00:00,2024-05-19 18:00:00,12,2024-05-15T08:36:00,469.0,401.93333333333334,-99.0,-0.6022222222222224,1.8688888888888888,-2.2977777777777777,34791.444444444445
1500,2024-05-17 21:05:00,2024-05-20 06:16:00,,,2,,399.0,372.3636363636364,-44.0,-3.7590909090909093,1.359090909090909,0.9772727272727271,65503.09090909091
1501,2024-05-19 19:09:00,2024-05-22 05:40:00,,,2,2024-05-19T14:23:00,392.0,367.04545454545456,-18.0,-1.6909090909090905,3.35,3.227272727272726,50599.181818181816
1502,2024-05-20 20:12:00,2024-05-23 12:53:00,,,2,,388.0,369.40909090909093,-38.0,1.6545454545454548,0.4590909090909092,-4.3,71000.27272727272
1503,2024-05-23 07:12:00,2024-05-26 14:35:00,,,2,,405.0,370.6363636363636,-34.0,-4.6499999999999995,0.9045454545454544,1.6045454545454545,78695.86363636363
1504,2024-06-01 20:00:00,2024-06-03 21:40:00,,,2,,436.0,391.14285714285717,-23.0,-2.6681818181818184,3.713636363636363,1.3590909090909087,173021.7142857143
1505,2024-06-08 01:53:00,2024-06-10 16:36:00,,,2,,426.0,394.4,-45.0,1.3681818181818182,3.6045454545454545,-0.4727272727272727,82086.4
1506,2024-06-25 05:00:00,2024-06-28 10:14:00,2024-06-28 17:00:00,2024-06-29 04:00:00,123,,488.0,462.3,-73.0,-4.864285714285714,1.4,4.021428571428571,57181.0
1507,2024-06-29 04:00:00,2024-07-02 23:41:00,,,2,2024-06-29T16:12:00,387.0,343.40909090909093,-19.0,-2.9681818181818183,0.7545454545454546,0.1772727272727273,43948.77272727273
1508,2024-06-30 03:48:00,2024-07-04 09:23:00,,,2,,358.0,342.0,-11.0,-1.9772727272727273,4.15909090909091,0.10909090909090918,48836.545454545456
1509,2024-07-01 11:36:00,2024-07-05 03:11:00,,,2,,366.0,346.72727272727275,-11.0,-3.427272727272728,5.14090909090909,2.0500000000000003,52157.63636363636
1510,,2024-07-15 22:00:00,2024-07-15 22:00:00,2024-07-16 16:00:00,13,,377.0,350.57142857142856,-10.0,-6.180952380952381,-8.080952380952379,3.1380952380952385,24751.0
1511,2024-07-19 21:36:00,2024-07-23 20:23:00,2024-07-24 00:00:00,2024-07-25 01:00:00,12,"2024-07-21T16:48:00, 2024-07-19T21:36:00",352.0,320.32142857142856,7.0,2.4250000000000007,-7.7250000000000005,3.4607142857142854,53401.03571428572
1512,2024-07-26 15:23:00,2024-07-30 00:03:00,2024-07-30 03:00:00,2024-07-31 15:00:00,123,"2024-07-26T20:48:00, 2024-07-26T21:24:00, 2024-07-26T15:23:00",498.0,447.38461538461536,-29.0,-2.382051282051282,-1.374358974358974,0.03589743589743579,62259.794871794875
